NR_PROCESSO,NR_OUTRAS_REF,CD_EXPORTADOR,CD_IMPORTADOR,CD_DESPACHANTE,CD_AGENTE,CD_INCOTERM,CD_PAIS_DESTINO,CD_MOEDA,CD_VIA_TRANSPORTE,CD_TRANSPORTADORA,CD_SEGURADORA,CD_REPRESENTANTE,CD_LOCAL_ORIGEM,CD_LOCAL_DESTINO,CD_URF_DESPACHO,CD_URF_DESTINO,CD_TERMO_PAGTO,CD_FORMA_PAGTO,CD_LINGUA_PEDIDO,CD_TIPO_FRETE,CD_USUARIO,CD_CARTA_CREDITO,CD_INST_NEGOC,CD_CONSIGNATARIO,CD_NOTIFY1,CD_NOTIFY2,DT_REGISTRO_PEDIDO,DT_FATURA,IN_DRAWBACK,NR_LI,NR_FATURA,QT_TOTAL_ITENS,TX_INF_EMBALAGEM,TX_MARCACAO_VOLUME,TX_TERMO_PAGTO,TX_DECL_ADICIONAL,TX_DECL_EXPORTADOR,TP_NOTIFY1,TP_NOTIFY2,TP_CONSIGNATARIO,VL_FRETE,VL_SEGURO,VL_PESO_BRUTO,VL_PESO_LIQUIDO,VL_DESCONTO,VL_COMISSAO_PERCENT,VL_TOT_ORIGEM,VL_TOT_CUBAGEM,VL_TOT_FOB,VL_TOT_COM_AGENTE,VL_TOT_QTDE_PROD,VL_TOT_QTDE_EMBALAGEM,VL_TOT_MCV,VL_TOT_EXW,VL_TX_CAMBIO,VL_TOT_CONTAINER,VL_TOT_PALLETS,VL_TOT_DESPESA,NR_SD,NR_CERTIFICADO,CD_LOCAL_EMISSAO,CD_ACORDO,CD_NORMAS,TX_OBSERVACAO,TX_CABECALHO,IN_ACORDO_ITENS,IN_NORMAS_ITENS,DT_SD,IN_FABR_EXPO,CD_FABRICANTE,CD_PAIS_ORIGEM,TP_COPIA,CD_COPIA,TP_DOCUMENTO,CD_DOCUMENTO,IN_ACORDO2_ITENS,IN_NORMAS2_ITENS,CD_ACORDO2,CD_NORMAS2,CD_PAIS_ORIG,IN_VENDA_INCOTERM,TX_MERCADORIA_BL,IN_DECL_AD_INSTR_EMB,IN_DECL_AD_PACKING_LIST,CD_BANCO_SAQUE_BORDERO,NR_DDE,IN_REFERENCIA_FAT_INST,DT_REG_DDE,IN_ETIQUETA,CD_ENQUAD_OP,VL_SEM_COBERTURA_CAMBIAL,TX_DECL_ADIC_INST_EMB,TX_CRIT_ORIG_FORM_A,CD_LOCAL_DESPACHO,VL_ACRESCIMO,DT_AVISO_EMBARQUE,TP_POS_AD,in_num_fat_auto,IN_MONTADO,IN_SELECIONADO,VL_FRETE_INT,TX_LOGOMARCA,CD_BANCO_SAQUE,VL_INLAND_FREIGHT,IN_DUE,IN_REC_ALFANDEGADO_DESPACHO,CD_REC_ALFANDEGADO_DESPACHO,NM_REF_END_REC_ALFAND_DESPACHO,CD_REC_ALFANDEGADO_EMBARQUE,IN_UM_ENQUAD_POR_PROC,TX_INFORMACOES_ADICIONAIS,CD_STATUS_DUE,DT_ENVIO_DUE,CD_CHAVE_ACESSO_DUE,TX_MARCACAO_VOLUME_ESP,IN_TIPO_DOCUMENTO_DUE,NR_PROCESSSO_ADM_IMP,DT_PRAZO_VALIDADE_EXP_TEMP,TX_MOTIVO_RETIFICACAO,QT_DIAS_PRAZO_VALIDADE_EXP_TEMP,IN_REC_ALFANDEGADO_EMBARQUE,NM_REF_END_REC_ALFAND_EMBARQUE,TIPOACORDOCOEMRCIAL_ID
0102EA-003560-16  ,NULL,01701,18805,   ,0036,CPT,063,220,04,NULL,NULL,     ,0111,0010,0817700,0817700,000014,NULL,0,1,4079,NULL,31800,NULL,NULL,NULL,2016-12-21 00:00:00.000,NULL,0,NULL,0081072654,050, , , , ,,NULL,NULL,NULL,"401,92",0,"786,2","681,024",0,0,0,0,"138202,16",0,9847,0,"138604,08","138202,16",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,           ,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-005928-23  ,NULL,00785,11547,031,1168,FCA,589,220,01,NULL,NULL,NULL,0002,0063,0817800,0817800,000203,NULL,2,0,NULL,NULL,NULL,11547,11547,NULL,2023-06-14 00:00:00.000,2023-06-19 00:00:00.000,0,NULL,NES103211/2023,001,,Nestle Marcas Peru S.A.C 4572534471 CALLAO PERU NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,18370,15840,0,NULL,0,"26,452",50732,0,1100,0,50732,50732,0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,     ,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,     ,NULL,0,NULL,NULL,80000,0,"Pay to: Citibank, N.A., New York Account Name: Nestle do Brasil Ltda Account Number: 36235338 ABA021000089 Swift Code: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931356,NULL,8931356,1,0102EM-005928-23 /  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2023-06-27 14:14:58.000,23JRR100037215,Nestle Marcas Peru S.A.C 4572534471 CALLAO PERU NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-0128-09    ,NULL,00098,06025,NULL,0384,FCA,063,220,04,NULL,NULL,NULL,0125,0010,0817600,0817600,000011,NULL,2,0,1798,NULL,31800,07241,06025,NULL,2009-02-25 00:00:00.000,2009-02-26 00:00:00.000,0,NULL,000158/09,006,,SAINT-GOBAIN ABRASIVOS LTDA -PROCEDENCIA BRASIL - SGA ARGENTINA  CARBORUNDUM - BUENOS AIRES - ARGENTINA - CDE158/09,,,,0,NULL,0,0,0,257,"237,889",0,0,0,"0,4953","1321,38",0,54,0,"1321,38","1321,38",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,NULL,0,CONSOLIDAR COM 141/09. ,,NULL,0,2009-03-03 00:00:00.000,1,0,1,1,0,logo_sg2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0702JA-0342-12    ,NULL,NULL,NULL,NULL,0049,NULL,169,220,NULL,NULL,NULL,NULL,0111,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2012-05-28 20:31:20.823,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"1059,4","828,641",0,0,0,0,"287016,91",0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,NULL,1,1,NULL,NULL,0,NULL,0,NULL,0,NULL,NULL,NULL,0,2012-06-01 00:00:00.000,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0202EM-000035-14  ,NULL,01990,13150,   ,0031,CFR,538,978,01,NULL,NULL,NULL,0302,0920,0717600,0717600,000019,NULL, ,1,2737,NULL,NULL,NULL,NULL,NULL,2014-02-03 00:00:00.000,NULL,0,NULL,NULL,001, 100 BIG BAGS ON 50 PALLETS, , , ,,NULL,NULL,NULL,"4228,8624",0,"122060,05",120000,0,0,0,0,"57451,14",0,120,0,61680,"57451,14",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EA-003803-15  ,NULL,01701,18805,   ,0036,FCA,589,220,04,NULL,NULL,     ,0125,0046,0817600,0817600,000014,NULL,0,0,3837,NULL,35800,NULL,NULL,NULL,2015-12-15 00:00:00.000,NULL,0,NULL,0080468609,016, , , , ,,NULL,NULL,NULL,0,0,"19,24","18,137",0,0,0,0,"4765,68",0,279,0,"4765,68","4765,68",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,           ,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,0,NULL,NULL,0,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-007936-21  ,NULL,00782,06069,003,0204,FCA,815,220,01,NULL,NULL,NULL,0002,0102,0817800,0817800,000209,NULL,1,0,NULL,NULL,NULL,06069,06069,NULL,2021-07-07 00:00:00.000,2021-07-12 18:00:00.000,0,NULL,NES089688/2021,002, ,NESTLE TRINIDAD AND TOBAGO LTD 4566398579 PORT OF SPAIN TRINIDAD AND TOBAGO NESTLE BRASIL LTDA, , ,,0,NULL,0,0,0,8214,6594,0,NULL,0,"21,906","12384,1",0,790,0,"12384,1","12384,1",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,     ,NULL,0,NULL,NULL,80000,0,"Pay to: Citibank, N.A., New York Account Name: Nestle do Brasil Ltda Account Number: 36235338 ABA021000089 Swift Code: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931404,NULL,8931404,1,"0102EM-007936-21 "" DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64",200,2021-07-19 13:42:31.000,21XMJ057053866,NESTLE TRINIDAD AND TOBAGO LTD 4566398579 PORT OF SPAIN TRINIDAD Y TOBAGO NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-000255-20  ,NULL,01140,06063,003,1034,FCA,169,220,04,NULL,NULL,NULL,0111,0088,0817700,0817700,000203,NULL,2,0,NULL,NULL,NULL,28772,06063,NULL,2020-03-31 00:00:00.000,2020-03-04 09:27:05.560,1,NULL,NES080684/2020,003," 5 PALLETS / 210 CAJAS  DIMENSION 1 X 1,25 X 1,00  1 PALLET / 2 CAJAS DIMENSION 0,60 X 1,25 X 1,00",NESTLE DE COLOMBIA S.A. 4562279453 BOGOTA COLOMBIA NESTLE BRASIL LTDA, , ,,0,NULL,0,0,0,"1271,38","941,28",0,NULL,0,"6,111","8591,82",0,212,0,"8591,82","8591,82",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,     ,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8921101,NULL,8921101,1,0102EA-000255-20 DESPACHANTES: ANTONIO MARCOS RESENDE SOUSA - CPF: 180.734.988-80 - REG. 8D.03.104 / JOAO FELIPE NETO - CPF: 096.985.808-67 - REG. 8D.01.363 / GLAUCIA MARA TEIXEIRA - REG:8D.04.026 - CPF 108.285.948-64 / AJUDANTES: EDSON ROGERIO DOS SANTOS JUNIOR - CPF 433.308.578-03 / ANDERSON PAULINO RODRIGUES - CPF 216.351.198-71,200,2020-03-31 12:03:25.000,20CSP032648744,NESTLE DE COLOMBIA S.A. 4562279453 BOGOTA COLOMBIA NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-1237-08    ,NULL,00311,06744,NULL,0049,EXW,249,220,04,NULL,NULL,NULL,0111,0184,0817700,0817700,000005,NULL,1,0,1734,NULL,99900,07257,07257,NULL,2008-11-14 00:00:00.000,2008-11-13 00:00:00.000,0,NULL,001587/08,028,,SAINT-GOBAIN ABRASIVOS LTDA. BRAZIL SGA TR CDE 1587/08 A-B-C.,,,,0,NULL,0,0,0,"92,5","63,873","798,3",0,0,"0,3519",8085,0,71,0,8085,"8883,3",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,NULL,0,E-MAIL PARA CLIENTE O MAIS BREVE POSSÍVEL.   FRETE COLLECT  NF DE 95504 ATE 95510 E 95548/95549 ,,NULL,0,2008-11-24 00:00:00.000,1,0,1,1,0,logo_sg2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-002655-17  ,NULL,01729,11033,NULL,1200,FCA,097,220,07,1052,NULL,NULL,0932,0592,0145200,0145200,000005,NULL,2,0,NULL,NULL,33600,11033,11033,NULL,2017-07-03 00:00:00.000,NULL,1,NULL,70708425,001, , , , ,,0,NULL,0,0,0,"24396,3","24396,3",0,NULL,0,0,"5081,67",0,"2542,32",0,"5081,67","5081,67",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01729,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,80000,0, , ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-008650-18  ,NULL,00993,06795,   ,1395,FOB,493,NULL,01,NULL,NULL,00271,0002,0040,0817800,0817800,000011,NULL,2,1,NULL,NULL,NULL,06795,06795,NULL,2018-10-16 00:00:00.000,2018-10-16 00:00:00.000,0,NULL,082/18,001,07 PALETES ,IBBL BRAZIL - PROFORMA 539385 0001/0007, ,"Correspondent Bank: Standard Chartered Bank # New York. Swift (BIC CODE): SCBLUS33XXX Clearing Code: ABA 026002561 / CHIPS UID 0256 (C-57) Account Number: 3544034644001 Beneficiary Bank: Banco Santander (Brasil) S.A. Swift (BIC CODE): BSCHBRSP (C-59) Address: Rua Floriano Peixoto, 996 # Centro AGENCY : 0065/ ACCOUNT : 13065418-7",Rafael Olivares Sierra - Gerente de Compras. 2454 2000 Ext. 103  e-mail: compras@babani.com.mx Web site: www.babani.com.mx www.coffeesolutions.com.mx,0,NULL,0,0,0,"1299,5","1134,55",0,0,0,"12,261","15165,5",0,50,0,"15165,5","15165,5",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,0,06795,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,NULL,NULL, , ,NULL,0,NULL,NULL,0,0,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-017030-21  ,NULL,02594,31144,003,0569,FCA,249,220,01,NULL,NULL,NULL,0002,0019,0817800,0817800,000234,NULL,1,0,NULL,NULL,NULL,31144,31482,NULL,2021-10-15 00:00:00.000,2021-10-15 09:57:29.440,1,NULL,PUR091932/2021,006,FDA REGISTRATION NUMBER#12127633668,NESTLE PURINA PETCARE COMPANY 4567621851 SAINT JOSEPH U.S.A. NESTLE NORDESTE ALIM E BEB LTDA, , ,,0,NULL,0,0,0,"19474,56",17136,0,NULL,0,"47,654","35864,64",0,13440,0,"35864,64","35864,64",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,PAY TO: BANCO BRADESCO S A ACCOUNT NAME: NESTLE NORDESTE ALIMENTOS E BEBIDAS LTDA  BANK NUMBER: 237-2 BANK BRANCH: 2372-8 ACCOUNT NUMBER: 5176-4 SWIFT CODE: BBDEBRSPXXX, ,NULL,0,NULL,1,1,0,0,0,,NULL,NULL,1,1,8932778,NULL,8931359,1,0102EM-017030-21 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64,200,2021-11-12 12:28:22.000,21PNE064380176,NESTLE PURINA PETCARE COMPANY 4567621851 SAINT JOSEPH U.S.A NESTLE NORDESTE ALIM E BEB LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-006293-18  ,NULL,01140,06107,003,0003,FCA,239,220,01,NULL,NULL,NULL,0002,0084,0817800,0817800,000005,NULL,2,0,NULL,NULL,NULL,06107,06107,NULL,2018-10-24 00:00:00.000,2018-10-29 18:00:00.000,1,NULL,NES072881/2018,001,,Nestle Ecuador S.A. 4558090240 GUAYAQUIL EQUADOR NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"24508,16","6297,6",0,NULL,0,"53,254","42954,88",0,2624,0,"42954,88","42954,88",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,2,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932724,NULL,8931356,1,0102EM-006293-18 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22| AJUDANTES:  DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 | SERGIO MARQUES DE JESUS: PROC. 11128.728458/2014-11 - CPF 080.475.918-94  |,200,2018-11-01 15:21:13.000,18XOD007715849,Nestle Ecuador S.A. 4558090240 GUAYAQUIL ECUADOR NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-015171-19  ,NULL,02814,26018,031,NULL,FOB,245,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2019-12-27 09:32:47.217,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,1,EM-015171-19 - 8605030,200,2019-12-27 09:37:11.000,19LNI028361505,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-011982-23  ,NULL,02870,NULL,031,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0517800,0517800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-09 10:31:14.053,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,5921302,,5921302,1,0102EM-011982-23,200,2023-10-09 10:32:48.000,23FYE106428810,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-004976-20  ,NULL,02594,11784,003,NULL,FCA,158,220,07,NULL,NULL,NULL,0999,1234,1017500,1017500,000203,NULL,2,0,NULL,NULL,NULL,11784,11784,NULL,2020-11-23 00:00:00.000,2020-11-23 18:42:42.100,0,NULL,PUR085186/2020,001,14.430 CAJAS ACONDICIONADAS EN 43 BULTOS ALIMENTO PARA MASCOTAS - PET CARE ,NESTLE CHILE S.A. 4564819191 TENO CHILE NESTLE NORDESTE ALIM E BEB LTDA, , ,,0,NULL,0,0,0,"24386,7",21645,0,NULL,0,"51,168","33477,6",0,14430,0,"33477,6","33477,6",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,02576,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,     ,NULL,0,NULL,NULL,80000,0,PAY TO: BANCO BRADESCO S A ACCOUNT NAME: Nestle Nordeste Alimentos E Bebidas Ltda  BANK NUMBER: 237-2 BANK BRANCH: 2372-8 ACCOUNT NUMBER: 5176-4 SWIFT CODE: BBDEBRSPXXX, ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,0603201,NULL,0603201,1,0102ER-004976-20 PRESTADORA DO SERVICO: RCR ASSESSORIA ADRUANEIRA E REPRESENTAÇÕES - DESPACHANTES AUTORIZADOS:REINALDO PADILHA DA SILVA :REG. 10D.01.845 - CPF 700.798.110-00 ,422,NULL,NULL,NESTLE CHILE S.A. 4564819191 TENO CHILE NESTLE NORDESTE ALIM E BEB LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-011079-20  ,NULL,02317,17390,003,NULL,FOB,589,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-02 09:23:38.730,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8932759,,8931356,1,0102EM-011079-20 - 031/2020 .  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64,422,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-004777-24  ,NULL,03142,34953,031,NULL,FCA,845,220,NULL,NULL,     ,     ,NULL,NULL,1010252,1010252,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-19 08:49:01.853,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0973201,,0973201,1,0102ER-004777-24,200,2024-12-19 09:00:48.000,24XLN133987407,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-013395-21  ,NULL,02870,27321,031,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0517800,0517800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2021-08-24 10:51:23.890,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,5921302,,5921302,1,EM-013395-21,200,2021-08-24 10:53:22.000,21VCK059450412,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-006111-16  ,NULL,01597,10704,NULL,0021,CFR,493,220,01,0114,NULL,NULL,0002,0040,0817800,0817800,000005,NULL,2,1,4080,NULL,NULL,10704,10704,NULL,2016-07-11 00:00:00.000,NULL,1,NULL,70635568,001,,,,,,0,NULL,0,1911,0,"75898,44","73895,76",0,NULL,0,0,"17497,89",0,"5054,4",0,"19408,89","19408,89",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,,,NULL,0,NULL,1,0,1,1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
